t,pc1,pc2,pc3
1,-171.04102,-68.613754,24.747131
2,-179.76427,-88.33458,36.532066
3,-194.17313,-101.91822,28.25074
4,-195.20998,-97.356125,30.792645
5,-174.71158,-90.25425,32.96829
6,-184.55618,-101.2784,40.79101
7,-164.74057,-72.54571,34.419643
8,-153.94426,-60.6143,29.898754
