t,pc1,pc2,pc3
1,81.900444,-65.36207,-107.72504
2,99.71999,-70.95684,-110.431694
3,95.66299,-77.2436,-111.86396
4,99.94396,-72.85229,-115.41972
5,77.25857,-55.478474,-100.315346
6,84.16589,-53.28147,-88.43085
7,84.24768,-46.36332,-90.712
8,80.07041,-44.692955,-88.499756
