t,pc1,pc2,pc3
1,-61.547794,166.84673,-18.622051
2,-64.938934,172.17851,-18.987482
3,-50.74387,166.41759,-13.651715
4,-66.16069,171.02258,-25.604496
5,-43.997734,141.19292,-13.931239
6,-45.309933,145.10616,-14.267465
7,-57.525776,152.5471,-17.895084
8,-43.044376,139.42744,-12.973045
