t,pc1,pc2,pc3
1,71.09454,-61.945217,-107.5401
2,72.347855,-68.47376,-112.07329
3,82.93316,-78.609985,-115.00603
4,90.62532,-84.07204,-108.98933
5,69.004005,-61.382595,-100.96214
6,65.02511,-62.28529,-101.50962
7,73.17729,-76.7063,-103.04361
8,78.94688,-74.384605,-95.59132
