t,pc1,pc2,pc3
1,-180.48196,-84.56663,18.745918
2,-196.25552,-102.91439,20.799881
3,-162.4517,-109.769905,27.87833
4,-174.60295,-108.35856,31.242294
5,-167.37476,-99.192314,27.21804
6,-120.47201,-84.10413,30.981373
7,-135.78459,-79.00365,29.95007
8,-128.79214,-74.8586,32.69936
