t,pc1,pc2,pc3
1,-55.215885,170.815,-26.537476
2,-55.684372,174.69212,-27.735561
3,-41.698887,175.40591,-19.860645
4,-45.08594,176.57925,-23.772854
5,-32.941303,172.61902,-12.640353
6,-23.98006,150.68617,1.6566572
7,-34.94298,159.3896,-9.545649
8,-30.172894,158.15837,-5.2442675
