t,pc1,pc2,pc3
1,-164.42763,-71.55221,15.84253
2,-181.29375,-89.522545,26.08031
3,-192.07611,-95.35969,25.013657
4,-158.77045,-81.901825,29.98494
5,-143.80432,-75.98501,30.162083
6,-139.56644,-71.73467,30.61639
7,-138.25604,-56.19145,29.437458
8,-146.76265,-63.421604,27.240944
