t,pc1,pc2,pc3
1,-165.10896,-73.00667,25.534962
2,-171.89087,-90.60711,31.39848
3,-182.14584,-91.557526,27.265614
4,-125.85496,-63.891903,31.731365
5,-167.61331,-86.31971,31.56063
6,-135.22778,-62.39503,27.540298
7,-140.06972,-57.54906,26.213436
8,-98.12914,-39.46164,27.105938
