t,pc1,pc2,pc3
1,123.47572,3.134379,83.43227
2,129.09831,0.22110033,92.51837
3,152.53024,-2.7962832,105.71013
4,138.13129,2.605475,104.2401
5,129.22615,4.341759,79.58796
6,140.54193,4.017121,92.96648
7,112.568504,18.074028,74.846756
8,102.08374,20.783176,65.86119
