t,pc1,pc2,pc3
1,-138.93227,-83.354,36.927723
2,-169.1513,-100.97935,34.83083
3,-108.87194,-50.6254,34.98944
4,-148.98752,-78.897865,33.116413
5,-148.02065,-84.36273,43.529453
6,-114.76592,-50.785213,40.968
7,-136.76183,-58.740345,34.71652
8,-124.73753,-49.73482,33.271736
