t,pc1,pc2,pc3
1,-69.46616,143.89053,-22.100391
2,-74.91171,167.56358,-29.966003
3,-60.229877,161.14551,-28.016304
4,-67.00804,162.90448,-34.46576
5,-65.78077,158.18231,-27.682228
6,-46.879818,146.93993,-20.414875
7,-54.83842,145.93832,-22.22086
8,-52.952545,148.83665,-21.478268
