t,pc1,pc2,pc3
1,79.54289,-61.2727,-108.915115
2,75.58689,-65.26074,-106.56688
3,93.25974,-75.483574,-102.04666
4,78.578575,-68.92819,-106.16747
5,82.14501,-56.826553,-99.06304
6,79.747246,-56.727333,-95.550385
7,74.537025,-53.583942,-88.3026
8,73.059326,-62.203312,-91.387955
