t,pc1,pc2,pc3
1,143.22285,-5.253961,92.15645
2,140.80502,-14.677046,89.15997
3,150.70554,-15.952744,98.1913
4,143.17505,-12.939814,92.71312
5,125.28599,-8.068626,90.31287
6,131.80624,-7.531482,91.36619
7,103.6679,8.846453,69.925
8,103.74934,9.459524,65.69618
