t,pc1,pc2,pc3
1,-155.71042,-45.148235,23.218899
2,-165.06322,-96.56027,31.617863
3,-167.25165,-99.45443,30.731174
4,-170.6116,-95.581604,33.31448
5,-161.80385,-79.280914,30.705257
6,-163.067,-86.24512,39.34998
7,-161.48285,-77.80452,31.386799
8,-138.05243,-60.297733,31.73021
