t,pc1,pc2,pc3
1,84.5626,-61.17277,-92.77539
2,90.92173,-70.65979,-105.73898
3,103.581566,-76.35708,-108.81114
4,93.50997,-73.00234,-106.27872
5,80.64872,-60.750645,-89.19672
6,88.44967,-58.441456,-93.903824
7,69.75305,-63.059246,-96.147995
8,95.927605,-62.16035,-87.784355
