t,pc1,pc2,pc3
1,-37.56547,146.35927,-13.772629
2,-42.765392,156.8204,-23.45956
3,-14.536822,126.99294,-2.2434692
4,-35.22463,151.12193,-20.963192
5,-36.771217,145.60312,-13.856411
6,-18.447723,132.98912,-0.50031996
7,-34.473038,146.55006,-14.382745
8,-34.328003,139.41008,-11.808407
