t,pc1,pc2,pc3
1,63.38026,-51.66972,-101.23569
2,71.91543,-63.576885,-112.40172
3,84.3803,-76.76937,-107.231155
4,79.43572,-75.50898,-114.66954
5,71.36177,-59.20257,-92.33076
6,80.610725,-58.561657,-101.69698
7,81.82273,-71.64515,-104.947914
8,61.447483,-55.152084,-103.03423
