t,pc1,pc2,pc3
1,-77.8552,157.6055,-34.80299
2,-79.801926,163.6703,-48.757744
3,-65.87617,172.82693,-39.03249
4,-74.18421,162.85931,-41.99884
5,-42.719807,120.19894,-18.110645
6,-53.88727,126.98769,-28.910225
7,-70.56037,153.94376,-34.71402
8,-57.15016,140.37682,-25.678043
