t,pc1,pc2,pc3
1,84.11474,-65.8182,-104.788185
2,81.94928,-73.37191,-109.34096
3,93.5117,-79.96134,-105.919075
4,88.34054,-84.72987,-111.40468
5,80.7602,-65.96355,-97.232475
6,94.92215,-70.25401,-89.33574
7,74.98966,-54.318203,-88.3045
8,78.385605,-45.02483,-82.48902
