t,pc1,pc2,pc3
1,147.42847,-7.4076114,89.30794
2,140.91194,-11.039417,91.743576
3,143.3119,-19.747993,95.662285
4,150.16702,-22.043877,87.09129
5,140.02335,-14.026333,84.92273
6,129.43639,-5.8984675,76.94038
7,123.80517,1.3880239,71.98736
8,112.77189,9.191986,64.509285
