t,pc1,pc2,pc3
1,-73.664925,173.53377,-36.922455
2,-76.5405,179.91408,-44.651432
3,-58.69509,174.23521,-33.354546
4,-64.09297,171.03845,-38.07454
5,-53.749687,155.13734,-23.973011
6,-56.138153,162.26895,-30.38895
7,-55.522415,151.04674,-24.697853
8,-53.04652,147.09007,-25.11298
