t,pc1,pc2,pc3
1,-36.516724,143.99434,-9.453849
2,-50.075844,164.68669,-16.219568
3,-45.812794,166.55373,-13.800709
4,-56.26634,173.0549,-23.985706
5,-36.317318,142.22789,-4.0120144
6,-35.82617,150.84627,-6.579751
7,-53.571304,160.65167,-19.454897
8,-37.19562,148.47708,-11.041829
