t,pc1,pc2,pc3
1,82.87972,-63.119328,-110.575
2,80.84662,-66.69927,-108.701324
3,88.83294,-73.74351,-108.77013
4,82.84304,-70.06681,-106.026726
5,98.74935,-68.07848,-105.54253
6,97.87885,-61.48209,-94.8332
7,75.684685,-45.707447,-86.33636
8,77.67312,-54.783573,-90.3878
