t,pc1,pc2,pc3
1,68.310555,-68.22834,-108.20512
2,68.65136,-77.443634,-119.334465
3,78.775826,-75.870766,-108.14194
4,79.39973,-72.55205,-110.274315
5,55.48628,-62.1226,-105.857185
6,76.95618,-60.350002,-89.01422
7,68.479515,-66.57514,-106.14809
8,68.6041,-60.471508,-94.90001
