t,pc1,pc2,pc3
1,-47.60162,148.45854,-12.20079
2,-36.88271,160.0098,-11.732855
3,-37.537098,155.3414,-10.416255
4,-32.640644,143.55382,-11.508551
5,-22.163479,136.69649,-5.6586957
6,-4.5573425,112.453896,1.8598948
7,-26.957249,127.288315,-8.141148
8,-28.435307,132.67322,-8.622894
