t,pc1,pc2,pc3
1,-150.88622,-57.241352,34.01418
2,-167.70854,-88.030106,44.862476
3,-174.48161,-102.691734,36.235195
4,-161.95267,-95.511024,30.856865
5,-154.82158,-87.682236,36.95265
6,-131.71713,-78.0502,34.335575
7,-137.78406,-72.07952,29.45662
8,-129.18042,-62.822994,27.229202
