t,pc1,pc2,pc3
1,-70.735344,144.98766,-30.845001
2,-74.67156,156.99196,-41.025208
3,-36.93626,126.73126,-26.749283
4,-43.27672,123.99354,-34.175293
5,-50.46284,128.61778,-24.904232
6,-28.895863,112.51429,-22.85722
7,-26.61465,121.13972,-21.204317
8,-24.026325,111.61031,-19.127102
