t,pc1,pc2,pc3
1,123.448784,-6.973554,89.3706
2,133.17592,-15.014111,93.29438
3,148.94736,-16.056973,93.429276
4,153.44893,-18.28225,88.77574
5,132.84427,-9.78499,89.13989
6,135.55481,-11.686018,75.012405
7,146.3517,-14.093063,85.635124
8,138.1896,-11.791042,80.099884
