t,pc1,pc2,pc3
1,-143.8396,-38.556183,16.451603
2,-180.4734,-90.13972,29.766495
3,-187.6095,-93.292046,37.54345
4,-193.0026,-91.28507,30.38551
5,-174.87488,-76.79574,30.06324
6,-165.53569,-78.8269,42.108612
7,-176.8427,-87.68754,32.857956
8,-160.61803,-78.11169,32.169323
