t,pc1,pc2,pc3
1,71.32777,-56.39178,-98.75004
2,85.49718,-65.95498,-102.94154
3,104.133354,-80.051094,-96.93607
4,93.66688,-78.158485,-95.99797
5,78.77593,-57.105747,-94.160614
6,84.19529,-45.15241,-64.10593
7,89.91677,-48.63123,-68.30193
8,75.92124,-49.675938,-80.075165
