t,pc1,pc2,pc3
1,129.0904,-6.740171,100.3637
2,127.05952,-8.273409,95.64529
3,138.98845,-10.144102,100.00279
4,145.20723,-11.815384,97.694305
5,134.95471,-0.22969961,87.15088
6,134.93048,-0.4717536,83.138336
7,136.37552,-3.4614654,87.897644
8,135.20593,-2.6621966,83.228806
