t,pc1,pc2,pc3
1,72.02758,-66.68968,-101.476685
2,81.62106,-78.6401,-116.63958
3,81.90349,-76.764336,-112.1145
4,79.60107,-75.355415,-114.91735
5,62.771576,-63.213825,-103.947464
6,69.98013,-48.533318,-100.27829
7,74.84499,-62.680378,-108.43251
8,72.09741,-63.089962,-97.72095
