t,pc1,pc2,pc3
1,85.819984,-63.126736,-104.29121
2,93.38351,-77.79451,-100.792946
3,103.99043,-79.265785,-96.652985
4,97.65256,-81.52895,-99.26384
5,94.463,-65.46841,-98.565994
6,93.58613,-58.439526,-76.41098
7,86.30777,-71.671074,-79.85194
8,91.987816,-62.926113,-93.08832
