t,pc1,pc2,pc3
1,137.13069,1.3988442,97.88997
2,141.5172,-2.4583964,104.223816
3,145.47333,1.0869298,108.80243
4,143.50812,-1.0823779,107.72124
5,129.08936,2.9737782,96.97812
6,138.22362,3.695828,92.02391
7,120.93368,15.39695,78.80545
8,110.80013,17.993977,70.652756
