t,pc1,pc2,pc3
1,-146.0612,-35.747128,12.673913
2,-167.44377,-80.22202,27.095455
3,-206.40994,-95.99952,21.3208
4,-186.43993,-94.42613,25.06881
5,-142.55933,-59.682293,26.815197
6,-148.59662,-71.27037,27.412136
7,-178.95062,-88.79075,26.787926
8,-174.26785,-87.19409,34.22224
