t,pc1,pc2,pc3
1,-167.46341,-76.14374,22.958164
2,-182.00821,-93.50607,24.801712
3,-184.33853,-97.82817,22.570026
4,-185.35947,-92.914505,25.031784
5,-177.06953,-77.39756,26.687843
6,-166.50755,-89.02975,30.157665
7,-179.24158,-97.24709,28.34797
8,-153.64323,-78.61437,30.943027
