t,pc1,pc2,pc3
1,-168.63031,-40.47766,20.912708
2,-183.76448,-80.678055,30.243366
3,-197.21823,-94.83722,27.685093
4,-193.77788,-88.2253,24.741066
5,-164.86075,-65.34772,26.213768
6,-161.0242,-76.92985,28.263348
7,-169.9367,-83.61357,25.133541
8,-169.20673,-75.20941,27.989712
