t,pc1,pc2,pc3
1,128.9672,-0.56495047,82.73039
2,137.96677,-12.814646,78.00734
3,158.27957,-19.552317,91.80226
4,146.7742,-20.300453,90.46412
5,128.94499,-12.198921,83.0354
6,127.28513,-8.660337,74.94781
7,134.77667,-11.513458,86.21704
8,119.48017,-16.692764,82.62933
