t,pc1,pc2,pc3
1,105.2828,-1.5114245,68.91545
2,123.42628,-11.084999,75.76846
3,132.98123,-14.033855,94.93092
4,103.45309,-0.6096196,71.485435
5,137.81024,-12.871862,86.745384
6,101.38412,-4.816402,65.120605
7,103.99366,9.332558,60.18868
8,97.89207,13.838654,61.023685
