t,pc1,pc2,pc3
1,103.477196,-4.9406133,92.96252
2,111.93195,-3.1376967,102.58535
3,122.06125,1.749043,99.30299
4,142.5538,-10.320791,113.94111
5,120.004585,-3.4944806,100.690125
6,117.12067,8.786844,86.08995
7,109.24973,15.504213,80.54323
8,109.2024,18.121035,66.91803
