t,pc1,pc2,pc3
1,73.5214,-56.669033,-94.92633
2,76.41097,-68.38566,-98.121544
3,89.90589,-80.09928,-107.02475
4,91.62745,-75.506645,-101.89261
5,84.815056,-60.6319,-92.26016
6,96.4517,-61.995647,-90.51362
7,84.121574,-70.95929,-92.60498
8,89.34121,-59.012142,-81.77202
