t,pc1,pc2,pc3
1,119.7138,-5.2494617,83.90445
2,130.55319,-12.043352,87.34558
3,122.08044,-13.345539,77.15315
4,134.79227,-13.816284,79.902466
5,138.6365,-11.2504425,84.45662
6,125.78463,-5.0066123,71.249435
7,114.94828,6.7256513,59.81412
8,119.47971,4.2859883,63.99094
