t,pc1,pc2,pc3
1,-71.961136,165.8462,-32.49617
2,-65.86204,165.4742,-36.74816
3,-63.84808,158.76599,-32.4425
4,-76.65942,162.35399,-41.56426
5,-51.591812,135.26683,-25.835121
6,-56.61679,130.11049,-29.885784
7,-56.65113,141.01903,-28.397217
8,-46.44208,128.9495,-21.493128
