t,pc1,pc2,pc3
1,133.89893,-3.7144256,83.71896
2,141.85739,-14.696375,87.67021
3,140.00494,-16.327187,85.42168
4,144.6281,-17.256428,87.34537
5,121.61943,-7.9969134,71.98838
6,133.84375,-9.6213,73.68831
7,134.7756,-15.098713,76.98042
8,118.7471,-6.610479,80.00632
