t,pc1,pc2,pc3
1,-175.81332,-72.89454,21.809784
2,-173.54788,-94.12219,22.711693
3,-188.98535,-98.410675,23.720078
4,-179.14966,-95.54968,19.421036
5,-162.94301,-83.19737,23.385105
6,-157.99367,-86.294395,20.326416
7,-146.74272,-67.46812,22.034927
8,-140.26108,-58.29997,21.670437
