t,pc1,pc2,pc3
1,-112.59508,119.0201,-90.6838
2,-116.61856,122.56562,-99.900375
3,-92.4427,134.18861,-67.38323
4,-74.21275,124.919365,-59.335625
5,-70.97357,108.29294,-58.23349
6,-46.78532,92.84931,-47.114067
7,-64.53487,114.92745,-44.000122
8,-60.757915,117.54038,-40.406685
