t,pc1,pc2,pc3
1,-167.30779,-96.775475,20.546354
2,-182.73836,-112.49943,38.018883
3,-191.58188,-113.93367,48.045616
4,-158.43874,-98.181854,49.67711
5,-144.5064,-92.82467,44.44722
6,-140.12596,-87.15263,44.81185
7,-137.5626,-67.32895,49.847862
8,-145.92143,-75.348785,50.805344
