t,pc1,pc2,pc3
1,-154.34975,-78.47214,25.978994
2,-200.08195,-108.391624,25.814276
3,-207.90845,-111.56828,26.360285
4,-160.3187,-86.92977,28.641722
5,-173.72717,-97.31128,41.03906
6,-187.07994,-100.00038,32.061188
7,-166.94083,-88.80228,29.77696
8,-182.74869,-102.80909,33.484043
9,-167.63391,-81.09388,27.403303
10,-158.5331,-79.62035,30.487394
11,-144.87592,-62.36287,27.95038
12,-160.82655,-85.13379,33.07071
