t,pc1,pc2,pc3
1,-145.69833,-73.03136,24.823269
2,-176.54868,-92.73135,29.143637
3,-182.33534,-99.01634,26.46414
4,-150.64606,-69.18925,27.447287
5,-166.07678,-84.6003,30.512243
6,-176.3923,-89.277756,23.123018
7,-151.35158,-80.38269,24.986666
8,-168.23798,-85.29269,20.368181
9,-141.18677,-73.92359,31.631449
10,-156.95909,-80.63046,29.554422
11,-140.01878,-73.92037,23.996368
12,-152.57489,-80.834984,24.011328
