t,pc1,pc2,pc3
1,95.98439,-74.336975,-107.60499
2,87.75403,-70.65206,-109.373505
3,82.45325,-65.962715,-104.83088
4,83.068245,-58.53659,-93.81555
5,86.98702,-69.83671,-102.52135
6,98.441696,-74.85128,-101.781395
7,80.59079,-60.876457,-96.05948
8,85.59658,-71.56479,-103.08368
9,82.84947,-49.146637,-89.639336
10,68.675125,-40.762695,-83.99777
11,70.12244,-30.834064,-74.273384
12,78.69386,-46.59032,-85.90927
