t,pc1,pc2,pc3
1,39.048492,52.115383,32.85351
2,16.800411,70.213486,31.881601
3,25.115215,56.134468,37.10523
4,13.968137,62.7307,39.253315
5,26.353382,57.499943,40.06215
6,32.06687,48.370213,30.792662
7,52.835262,34.39169,43.289127
8,40.04144,36.00377,30.181086
9,80.50632,24.585827,55.105305
10,85.375046,24.173836,52.912342
11,85.47523,24.888218,52.782333
12,62.59019,29.763016,41.51719
