t,pc1,pc2,pc3
1,143.43236,2.8834581,101.57895
2,152.58531,-0.23695278,107.05766
3,145.21,-6.0253286,115.363785
4,119.605194,1.2566538,96.424644
5,128.83134,2.1805449,103.486565
6,150.48747,-0.18357754,114.43254
7,137.17183,0.2614069,102.53619
8,148.87967,-9.306422,109.576935
9,120.138626,16.332584,81.834724
10,113.81988,14.245126,79.36761
11,104.64847,21.898346,65.09902
12,124.31657,8.267144,78.19872
