t,pc1,pc2,pc3
1,-133.06792,-63.064545,29.76327
2,-178.52473,-91.32034,36.057194
3,-185.97491,-89.24304,36.10016
4,-177.22981,-81.212395,36.873528
5,-163.97691,-82.70742,40.54398
6,-180.7412,-87.17982,39.457363
7,-154.5142,-74.30445,30.819944
8,-166.4378,-86.32319,27.508371
9,-155.13641,-68.356995,30.958006
10,-130.03679,-43.688686,28.016584
11,-144.519,-51.633278,27.976282
12,-150.67328,-63.11995,27.843504
