t,pc1,pc2,pc3
1,128.37846,-3.2238169,101.117325
2,133.72261,-5.9232855,108.263336
3,132.87337,-11.959834,111.99064
4,113.787384,2.3661375,94.63459
5,125.56788,3.2767,99.92586
6,143.61974,-2.0084372,111.79551
7,130.49681,5.4816904,91.47403
8,157.89479,-7.9645605,103.41586
9,122.4887,15.8117,83.89046
10,119.60409,13.00052,80.72654
11,109.76929,21.200151,67.95055
12,132.94829,6.924762,84.895096
