t,pc1,pc2,pc3
1,123.869606,-4.074007,78.62958
2,129.01328,-9.695607,72.88877
3,142.22762,-21.86921,89.34732
4,130.7919,-7.0471354,88.02716
5,130.24066,-6.4089804,74.94792
6,148.5045,-14.057132,87.943115
7,144.118,-12.115987,73.645615
8,156.79094,-14.491412,93.60872
9,134.24348,-3.9029245,73.05006
10,124.31422,-0.46614742,70.56105
11,128.33292,-8.572448,81.0724
12,145.43352,-9.606544,86.05317
