t,pc1,pc2,pc3
1,79.10421,-57.202217,-108.10266
2,65.64277,-52.922264,-110.84453
3,68.44951,-70.23732,-124.35159
4,76.58187,-61.439552,-116.183365
5,77.54231,-59.30259,-112.25756
6,98.12358,-78.30388,-109.58818
7,89.76199,-61.199852,-96.40347
8,91.00882,-78.57058,-105.480804
9,78.73484,-45.71619,-94.02749
10,64.85406,-32.473183,-80.674934
11,75.22211,-34.48667,-75.73077
12,74.03046,-55.331566,-93.602646
