t,pc1,pc2,pc3
1,144.826,3.3129473,87.33094
2,148.13425,-3.577407,94.79288
3,140.16246,-6.509782,103.83475
4,132.57231,-0.5638418,90.33026
5,129.67485,0.29308987,81.60947
6,158.62914,-7.3080416,106.36783
7,153.73203,-3.7800055,90.406235
8,155.53473,-10.857072,101.26778
9,122.22208,12.91677,70.971146
10,109.71748,14.133704,65.72883
11,106.9401,18.348036,62.02168
12,134.06436,5.50809,75.31087
