t,pc1,pc2,pc3
1,76.22495,-62.343323,-112.64618
2,81.635284,-65.42214,-115.383484
3,92.10122,-78.507225,-109.207664
4,99.65469,-72.138985,-87.80582
5,71.373764,-57.032158,-99.47131
6,93.81177,-61.808754,-77.107346
7,93.754395,-39.56618,-59.76681
8,86.45882,-67.788895,-95.20038
9,83.10977,-46.01259,-84.96919
10,78.8006,-45.847908,-85.75774
11,83.945526,-43.650223,-70.077034
12,67.32986,-51.392647,-91.47377
