t,pc1,pc2,pc3
1,-75.5607,153.42216,-31.350962
2,-74.271645,169.91774,-34.54784
3,-71.39736,164.38007,-28.809406
4,-51.65903,142.03725,-11.897867
5,-51.71483,136.1819,-16.669035
6,-53.12357,155.94154,-24.259045
7,-40.725307,130.77696,-19.233894
8,-44.104416,152.90813,-28.567322
9,-37.338085,134.07216,-13.791124
10,-38.045624,121.25234,-14.129992
11,-47.177265,138.2694,-18.151108
12,-46.914677,144.24843,-24.626118
