t,pc1,pc2,pc3
1,75.881485,-65.70277,-93.210205
2,78.4291,-77.124825,-104.533035
3,79.082954,-84.378456,-108.06565
4,77.65118,-73.1016,-103.536446
5,81.78588,-70.37715,-94.87407
6,83.546295,-74.24409,-116.886116
7,69.87984,-56.242744,-101.35417
8,90.85918,-86.96223,-114.9675
9,85.00322,-64.57845,-94.60712
10,73.52933,-59.777084,-89.829285
11,76.605484,-64.28797,-89.87203
12,83.4218,-74.99566,-106.45235
