t,pc1,pc2,pc3
1,-48.11188,157.0409,-12.058577
2,-45.975758,150.17014,-11.864845
3,-53.006226,163.4849,-14.67939
4,-50.327297,153.05717,-10.040188
5,-39.54176,140.09319,-3.6705656
6,-40.10418,159.71442,-15.684984
7,-31.927021,147.25372,-17.261538
8,-45.28949,164.2265,-23.6996
9,-20.019623,147.55322,-3.5706558
10,-15.671144,128.66351,8.858604
11,-36.00918,126.36676,-12.953585
12,-50.22865,160.74513,-21.89854
