t,pc1,pc2,pc3
1,-171.80981,-79.81587,34.02328
2,-186.11987,-93.40698,38.08181
3,-195.16885,-94.50989,37.636242
4,-147.98302,-80.8853,38.462788
5,-171.54906,-87.428894,41.72214
6,-150.07779,-74.76855,38.98838
7,-99.48946,-51.509796,41.944916
8,-177.78748,-89.72523,35.747704
9,-162.23015,-70.7065,37.29304
10,-137.73619,-54.477665,36.316814
11,-129.54356,-51.97543,33.482735
12,-161.00166,-80.97712,35.79593
