t,pc1,pc2,pc3
1,-156.97705,-72.59782,28.573313
2,-178.14069,-95.561325,36.709057
3,-188.64635,-97.37098,30.991888
4,-188.8,-97.272354,32.38013
5,-187.70906,-85.23665,34.36382
6,-178.32129,-93.90804,26.10652
7,-153.02048,-73.37751,26.898352
8,-172.01787,-90.71057,25.735119
9,-162.15555,-80.15264,33.99345
10,-152.18738,-68.702034,31.537085
11,-139.44424,-49.334072,24.674557
12,-154.28969,-73.92621,27.051054
