t,pc1,pc2,pc3
1,68.6051,-67.64631,-109.2531
2,58.31374,-72.865654,-114.50307
3,60.70606,-73.641304,-119.67285
4,57.703312,-60.341698,-113.63749
5,58.290413,-64.07139,-115.14344
6,66.874115,-69.96496,-114.02337
7,56.20978,-60.597298,-109.19365
8,74.45006,-79.81109,-113.351395
9,59.604523,-62.347923,-101.18242
10,52.202244,-56.900757,-99.29818
11,57.37563,-52.415886,-92.22736
12,69.61556,-70.31965,-99.31531
